"ID"	"logFC"	"P.Value"
"A_51_P140350"	"0.1167140604"	"0.0015515728"
"A_55_P1952877"	"0.2904617162"	"0.0083246253"
"A_55_P2095227"	"0.2115353737"	"0.1209018746"
"A_55_P1964193"	"0.0284310693"	"0.4169827026"
"A_52_P264790"	"0.0386710231"	"0.2581420658"
"A_55_P2093665"	"0.1344342543"	"5.28559182572614E-005"
"A_66_P123209"	"0.1272854736"	"0.9518117777"
"A_55_P1976108"	"0.0132213001"	"0.5204338352"
"A_66_P133450"	"0.0708917941"	"0.0963011782"
"A_55_P2012779"	"0.0942463179"	"0.0061427835"
"A_52_P542794"	"0.1537234625"	"0.00086617"
"A_55_P1995892"	"0.3377767282"	"0.0003102015"
"A_30_P01020464"	"0.1075048678"	"0.1197067098"
"A_55_P2046378"	"0.0188747714"	"0.5212721231"
"A_55_P2020661"	"0.1097080527"	"9.43575218751531E-005"
"A_55_P2126269"	"0.9363810327"	"9.25948827529651E-007"
"A_52_P536735"	"0.0719346582"	"0.046640366"
"A_55_P1959891"	"0.1674441071"	"0.8902981892"
"A_55_P1987434"	"0.0862718968"	"0.0021915738"
"A_30_P01028797"	"0.1364548482"	"0.6992194813"
"A_30_P01026519"	"0.0397785505"	"0.8330912561"
"A_30_P01027265"	"0.5532567738"	"3.50206427880185E-012"
"A_52_P185343"	"0.2955914767"	"2.2576906660436E-005"
"A_55_P2068673"	"1.0288590763"	"4.20976950392093E-012"
"A_30_P01032925"	"0.105046326"	"0.0191095986"
"A_51_P109449"	"4.526985187"	"1.93443032380009E-009"
"A_55_P2162765"	"0.176881033"	"1.12384097837856E-008"
"A_55_P2019719"	"8.2711156256"	"1.89669247300753E-017"
"A_55_P2046338"	"0.1831270876"	"0.0004512815"
"A_51_P336161"	"0.3834230104"	"1.47637794216144E-006"
"A_55_P2028852"	"0.058508487"	"0.4723887165"
"A_55_P1997691"	"0.0608478776"	"0.0107059391"
"A_55_P2133901"	"0.0387257492"	"0.0011206246"
"A_55_P2126567"	"0.0296274847"	"0.952109217"
"A_55_P1964852"	"0.0447280336"	"0.0112344753"
"A_55_P2055291"	"0.0593992226"	"0.0070149404"
"A_52_P297009"	"0.0862277633"	"0.0088314739"
"A_55_P1989594"	"0.1805012393"	"1.69621380715463E-005"
"A_55_P1966778"	"0.2491827056"	"9.86386763743728E-006"
"A_30_P01022963"	"0.0998553481"	"0.0021665853"
"A_55_P1988760"	"0.044190096"	"0.0990015228"
"A_52_P9260"	"0.2435184015"	"0.0288256094"
"A_55_P2020976"	"0.1055189628"	"0.0781517765"
"A_30_P01019529"	"0.0657951686"	"0.2126610533"
"A_55_P2087796"	"0.5497526941"	"3.88478902728363E-011"
"A_55_P2333434"	"0.0321964463"	"0.8544767173"
"A_52_P549977"	"0.0894523743"	"3.56936800754232E-006"
"A_51_P289881"	"0.0409745838"	"0.0727673906"
"A_55_P2157250"	"0.0075146012"	"0.9971080839"
"A_30_P01020182"	"0.0918480958"	"0.9017489168"
"A_55_P2023235"	"0.233526166"	"3.09439039197046E-005"
"A_51_P196158"	"0.0564717781"	"0.1819757543"
"A_55_P2133266"	"0.1032586923"	"2.55219774436029E-008"
"A_30_P01019709"	"0.100165934"	"0.0051318636"
"A_30_P01025508"	"0.0624321"	"0.1141514223"
"A_55_P2409570"	"0.0261394793"	"0.134491475"
"A_55_P1966327"	"0.3447181148"	"2.2757344153343E-007"
"A_55_P1964628"	"1.0125849661"	"8.66358136685922E-009"
"A_51_P221144"	"0.0927018734"	"0.000148896"
"A_52_P116120"	"0.1738189557"	"0.6337115971"
"A_51_P314907"	"0.0189303526"	"0.7588085311"
"A_51_P288891"	"0.185054156"	"0.0019062966"
"A_55_P2142425"	"0.1191379516"	"0.0008996907"
"A_55_P2062418"	"0.1474998455"	"3.16745821146962E-007"
"A_52_P498798"	"0.1027887557"	"0.7956521348"
"A_55_P2024220"	"0.0638905367"	"0.2702279651"
"A_55_P2158072"	"0.1565264978"	"0.0020186598"
"A_51_P314161"	"0.0376706317"	"0.6504344189"
"A_30_P01033516"	"0.1928025484"	"0.0001096051"
"A_30_P01023264"	"0.0421622546"	"0.2086017683"
"A_55_P2001654"	"0.0150453334"	"0.9032664937"
"A_51_P212419"	"0.0811297347"	"0.0571092366"
"A_65_P03442"	"0.1707538071"	"0.0262445591"
"A_30_P01026408"	"0.0574359886"	"0.3129420167"
"A_55_P2018442"	"0.0802486915"	"0.0325322486"
"A_55_P2345916"	"0.040188793"	"0.4365522915"
"A_51_P411909"	"0.3704163243"	"1.51076746862773E-010"
"A_55_P1965592"	"0.0384650009"	"0.4651350735"
"A_51_P288876"	"0.3638280495"	"7.29246901768849E-006"
"A_55_P2099415"	"0.0212456245"	"0.6613443583"
"A_55_P2033680"	"0.0642467537"	"0.0962480721"
"A_55_P1964363"	"0.0767615482"	"0.5154134131"
"A_55_P2230688"	"0.0459833916"	"0.3756678714"
"A_52_P504478"	"0.0751419071"	"0.0005218632"
"A_51_P205740"	"0.0559270995"	"0.0230695579"
"A_55_P2121076"	"0.2915605517"	"0.883346333"
"A_55_P2232325"	"0.471377564"	"5.60869752130379E-008"
"A_52_P270145"	"0.1753875053"	"3.3585852564028E-005"
"A_52_P681310"	"15.0887814888"	"1.24388575176811E-016"
"A_55_P2036280"	"0.054266367"	"0.002903968"
"A_55_P1986711"	"0.0332873541"	"0.2343493019"
"A_30_P01025506"	"0.7942847482"	"0.7215161488"
"A_30_P01017691"	"0.0247078189"	"0.943041248"
"A_55_P2187266"	"0.4272760504"	"2.18886431010915E-011"
"A_55_P2146295"	"0.2203772964"	"0.8913472322"
"A_55_P1974442"	"0.2953939083"	"1.1822922752458E-006"
"A_30_P01027312"	"0.0380347097"	"0.6823755823"
"A_55_P2139326"	"0.098714435"	"0.0104383177"
"A_55_P2037873"	"0.1147541324"	"0.1698270617"
"A_30_P01021170"	"0.0463406614"	"0.9314492935"
"A_51_P488554"	"0.3073605762"	"3.22141087638444E-007"
"A_55_P2088750"	"0.0751885615"	"0.0528322901"
"A_55_P2316300"	"0.1516055132"	"0.000071464"
"A_30_P01022250"	"0.1348101348"	"0.8378798112"
"A_30_P01022032"	"0.0797857424"	"0.0028582482"
"A_30_P01027776"	"0.2063126895"	"6.01419337457057E-011"
"A_51_P437786"	"0.0304578958"	"0.2503146531"
"A_30_P01026083"	"0.0797697734"	"0.9319760783"
"A_52_P37894"	"0.1023018105"	"0.0027501725"
"A_55_P2027052"	"0.1133037392"	"0.0012474181"
"A_55_P2112613"	"0.0642399555"	"0.8656992125"
"A_55_P2150555"	"0.1693939471"	"2.03642263542827E-005"
"A_55_P1960646"	"0.0968778982"	"0.1301887891"
"A_51_P300655"	"0.1855118061"	"6.74817311746615E-005"
"A_52_P37702"	"0.1470024316"	"0.0196774238"
"A_52_P292232"	"0.1262872319"	"0.0068766521"
"A_52_P87839"	"0.4346986446"	"7.63793846048257E-006"
"A_30_P01033471"	"0.1393984266"	"0.0101065887"
"A_52_P385615"	"0.1636986531"	"0.0032998971"
"A_30_P01027385"	"0.2344968192"	"0.9179592678"
"A_55_P2115713"	"0.1952937618"	"0.0215457412"
"A_55_P2111907"	"0.1151898638"	"0.0251781364"
"A_51_P130727"	"0.1239955645"	"0.0031179611"
"A_51_P380514"	"0.0261261134"	"0.3124051794"
"A_55_P2127592"	"0.0387793953"	"0.1725697927"
"A_55_P2084112"	"0.0582880154"	"0.1026963934"
"A_55_P2085664"	"0.0351160108"	"0.0576603305"
"A_51_P304397"	"0.0819308666"	"0.0064236885"
"A_55_P2090708"	"0.0178317947"	"0.2967808601"
"A_30_P01029979"	"0.0161223163"	"0.9923212939"
"A_30_P01024714"	"0.0218105776"	"0.7749639795"
"A_51_P151897"	"0.0509708138"	"0.0021829297"
"A_66_P140711"	"0.0181464964"	"0.5057242939"
"A_55_P2109257"	"0.224236271"	"1.75683844090607E-005"
"A_55_P2042773"	"0.0685711067"	"0.0017455626"
"A_55_P2157537"	"0.0477153304"	"0.6006488071"
"A_55_P2092616"	"0.0193860004"	"0.1803007743"
"A_55_P2079560"	"6.6854457485"	"1.91858463030892E-011"
"A_30_P01026053"	"0.0530943185"	"0.5804826967"
"A_55_P2119244"	"0.0627453262"	"0.7645880247"
"A_55_P1955778"	"18.8219766445"	"3.0186228421197E-015"
"A_51_P405985"	"0.062483526"	"0.1271188326"
"A_30_P01031728"	"0.1524935765"	"0.4714956319"
"A_55_P2156186"	"0.1612036406"	"0.0010524211"
"A_55_P2055523"	"1.863062905"	"2.92945106052624E-009"
"A_30_P01024798"	"0.2579378992"	"0.4343105131"
"A_55_P2035593"	"0.0353227472"	"0.3880101654"
"A_55_P2096310"	"0.362913231"	"0.0001823134"
"A_55_P2416119"	"0.0793225998"	"0.0271673167"
"A_30_P01019795"	"0.2013511836"	"0.000046954"
"A_52_P556140"	"0.070615262"	"0.0059687516"
"A_30_P01029905"	"0.3202151021"	"1.01446655674608E-006"
"A_55_P2087865"	"0.0583576696"	"0.0883082777"
"A_51_P418259"	"0.0865480449"	"0.0053609049"
"A_30_P01024778"	"0.1368435654"	"0.7011057399"
"A_51_P327295"	"0.0256277664"	"0.2359402336"
"A_30_P01021052"	"0.1021489053"	"0.0617325167"
"A_55_P2151006"	"0.1225514889"	"0.0251195497"
"A_55_P1990866"	"0.0392859263"	"0.5586581569"
"A_55_P2049553"	"0.1067569664"	"0.7974261349"
"A_51_P283563"	"0.1147221293"	"0.0703384022"
"A_30_P01017455"	"0.1074713613"	"0.6744601034"
"A_55_P2151685"	"5.1146378401"	"1.54705486003264E-011"
"A_66_P106375"	"0.1177493303"	"0.0035268461"
"A_30_P01020895"	"0.3098526624"	"0.7660685202"
"A_55_P2000938"	"0.0250515508"	"0.6528924229"
"A_55_P2046184"	"0.4111194583"	"1.80066257313946E-010"
"A_52_P98778"	"0.0490501007"	"0.7947860197"
"A_30_P01021957"	"0.3883994354"	"0.6394984592"
"A_55_P2192577"	"0.1010044684"	"0.749636114"
"A_55_P1966438"	"0.1011767815"	"0.0031944738"
"A_30_P01033631"	"0.04983738"	"0.8317466255"
"A_55_P2030155"	"0.4969454678"	"3.47817700140935E-011"
"A_55_P2102126"	"0.0736192822"	"0.1278334648"
"A_30_P01020812"	"0.0205232748"	"0.6270175874"
"A_52_P306396"	"0.2633198814"	"1.0153277745566E-005"
"A_51_P303725"	"0.1157074512"	"0.0019687333"
"A_55_P1989663"	"0.1403611414"	"3.65659601046509E-009"
"A_52_P12001"	"0.2740315393"	"8.07810527052937E-010"
"A_55_P1994817"	"0.0830393092"	"0.0228805321"
"A_55_P1962026"	"0.12378932"	"0.0452181748"
"A_55_P1964613"	"0.0820184309"	"0.453031984"
"A_55_P2136334"	"0.0760333589"	"0.0651119915"
"A_55_P2076680"	"1.1462536194"	"1.34991193316871E-012"
"A_30_P01025732"	"0.0628466681"	"0.3008089864"
"A_66_P111401"	"0.0367049112"	"0.0216915252"
"A_52_P2947"	"0.1086955277"	"3.16543809761839E-006"
"A_30_P01023619"	"0.034899007"	"0.9676833334"
"A_30_P01027358"	"0.6016269298"	"0.9453096577"
"A_55_P2057459"	"0.0845987495"	"0.1873728971"
"A_66_P139664"	"0.0880576557"	"0.1568429969"
"A_55_P1972817"	"0.1116327889"	"0.0003539455"
"A_55_P2039086"	"1.3859932778"	"3.07714435030212E-017"
"A_66_P129263"	"0.0509373811"	"0.0179766467"
"A_55_P1990299"	"0.0633696176"	"0.0348600162"
"A_55_P2087066"	"0.579018976"	"6.00771818158155E-005"
"A_55_P1973970"	"0.1369639214"	"0.9724589792"
"A_30_P01027066"	"0.0895639009"	"0.0188280435"
"A_52_P357402"	"0.1879621296"	"3.63470694260173E-007"
"A_55_P1997126"	"0.4958152235"	"8.70676433136421E-008"
"A_52_P647856"	"0.1218576468"	"0.5239824343"
"A_51_P457492"	"0.0664405887"	"0.0006817109"
"A_51_P393426"	"0.143980187"	"0.0104371444"
"A_51_P329413"	"0.0400410753"	"0.3327617118"
"A_55_P2041758"	"0.1148631375"	"0.0002019873"
"A_55_P1965659"	"1.3496520049"	"1.55595521249994E-014"
"A_30_P01023490"	"0.3561566664"	"0.0997004971"
"A_52_P309737"	"0.0610527642"	"0.520779697"
"A_55_P2112797"	"0.3098822532"	"0.0236675027"
"A_30_P01032714"	"0.0523791838"	"0.0175882475"
"A_55_P2392395"	"0.1401613284"	"0.0009567934"
"A_55_P2149615"	"0.4974300955"	"0.1267598349"
"A_55_P2016252"	"0.0462287299"	"0.4514242341"
"A_55_P1958597"	"0.2119427998"	"0.0146765516"
"A_55_P2000628"	"0.5922667522"	"1.38159726961146E-007"
"A_55_P2162422"	"0.0303189752"	"0.067323237"
"A_51_P229363"	"0.2053986153"	"0.0045363185"
"A_55_P2150901"	"0.0439031673"	"0.6019370325"
"A_66_P137890"	"0.0843556958"	"0.8226277239"
"A_55_P1982420"	"0.3423818471"	"0.0008408537"
"A_55_P2208727"	"0.0706359207"	"0.4225210429"
"A_51_P334308"	"0.1532692341"	"0.0011081605"
"A_30_P01021721"	"0.0280119906"	"0.5872435506"
"A_51_P376149"	"0.1802050901"	"0.000000001"
"A_51_P113773"	"0.1625505474"	"0.3749974987"
"A_51_P235878"	"0.1759882435"	"0.000000001"
"A_55_P2079579"	"6.0034141332"	"2.46180112254488E-011"
"A_30_P01023330"	"0.0757096928"	"0.5364882877"
"A_55_P2133195"	"4.5963198645"	"1.89599653737993E-015"
"A_52_P600822"	"0.2859659554"	"1.2976093741781E-007"
"A_30_P01028873"	"0.0163538494"	"0.373377026"
"A_52_P467140"	"0.0614926435"	"0.186755376"
"A_51_P318497"	"0.0830185446"	"0.0232567428"
"A_55_P1974347"	"0.1752876988"	"0.000487099"
"A_30_P01028444"	"0.8596880429"	"0.000026504"
"A_30_P01024002"	"0.2576857649"	"0.000430344"
"A_55_P2028024"	"0.0653243096"	"0.8370839704"
"A_55_P2155438"	"0.0537924067"	"0.0202493141"
"A_55_P2177539"	"0.0343006869"	"0.0175122222"
"A_51_P366290"	"0.041813128"	"0.6692768065"
"A_55_P2040907"	"0.0655418557"	"0.0292409238"
"A_30_P01024622"	"0.307335846"	"0.923513314"
"A_55_P2003060"	"0.0684567662"	"0.8294927567"
"A_52_P646552"	"0.1193420829"	"0.7298350164"
"A_52_P471227"	"0.0624982513"	"0.1419310756"
"A_55_P1965539"	"0.0514438336"	"0.0253970014"
"A_65_P06872"	"0.1959319441"	"0.0122507507"
"A_55_P2080348"	"0.0390126198"	"0.0938948274"
"A_55_P2112972"	"0.2224781034"	"0.0013293843"
"A_55_P2048041"	"0.0817319867"	"0.2186885933"
"A_30_P01025234"	"1.6968634155"	"1.87811414322265E-012"
"A_55_P2113459"	"0.0396111084"	"0.0140007249"
"A_55_P2005808"	"0.479727073"	"1.19161439170927E-008"
"A_66_P121745"	"0.0749243714"	"0.2182269836"
"A_55_P2104612"	"0.2022344347"	"0.8165963875"
"A_30_P01023769"	"0.0257669136"	"0.7784778723"
"A_66_P114167"	"1.3193978293"	"0.1398186278"
"A_55_P2185068"	"0.0800584374"	"0.0143853987"
"A_55_P1991160"	"0.0475047993"	"0.0289192292"
"A_55_P2035657"	"0.0298517249"	"0.0682857771"
"A_55_P2048607"	"10.4937390042"	"1.05331505900917E-015"
"A_55_P1956624"	"0.1054628354"	"0.0171002759"
"A_52_P353541"	"0.6404679628"	"0.7955875212"
"A_55_P2127717"	"0.3953314963"	"0.7936319485"
"A_51_P141836"	"0.0419484011"	"0.0458915605"
"A_55_P2050495"	"0.0445187657"	"0.0836409576"
"A_55_P1993594"	"0.0701390008"	"0.016473643"
"A_51_P385952"	"0.1777420526"	"0.0578011405"
"A_51_P514256"	"0.0652074241"	"0.6637865734"
"A_55_P2018017"	"0.5166977845"	"2.86481620752888E-005"
"A_55_P1975090"	"0.0676982933"	"0.0221245062"
"A_55_P1985070"	"0.299289616"	"0.6214824743"
"A_55_P1954176"	"0.1873793914"	"0.0070117271"
"A_55_P2023762"	"0.1512614031"	"0.0001625339"
"A_55_P2079483"	"0.0399735403"	"0.5575750158"
"A_55_P2294037"	"0.3761824174"	"0.000644735"
"A_51_P114274"	"0.0647910013"	"0.8345344765"
"A_30_P01023539"	"0.0966928701"	"0.0402970744"
"A_51_P200667"	"0.3383013676"	"3.5511889449635E-006"
"A_51_P352357"	"0.0566646237"	"0.0483912194"
"A_55_P2048348"	"0.086435189"	"0.0291070058"
"A_55_P2042675"	"0.0516306765"	"0.0875261465"
"A_55_P2107120"	"0.0525751946"	"0.0336075612"
"A_51_P242414"	"0.0457666658"	"0.0927353409"
"A_51_P394394"	"0.5089530687"	"1.12557994691798E-007"
"A_55_P2084980"	"0.3530182325"	"0.088574256"
"A_55_P2073567"	"0.0813619485"	"0.0023804664"
"A_52_P242251"	"0.0561491614"	"0.1016035562"
"A_51_P476509"	"0.2501811147"	"0.0003852619"
"A_55_P2064632"	"0.0324697811"	"0.3268538899"
"A_55_P1992421"	"0.155739934"	"6.21180195973083E-006"
"A_55_P2136572"	"0.0994095475"	"1.81504815321901E-005"
"A_55_P2135633"	"0.0201238216"	"0.2296305289"
"A_51_P418116"	"1.0185100181"	"5.77884874710265E-013"
"A_30_P01032810"	"0.1033587928"	"0.0635233809"
"A_52_P236709"	"0.0623527788"	"0.8726681123"
"A_51_P487073"	"0.2280356212"	"0.096853296"
"A_55_P2026562"	"0.1643788043"	"1.87879139702154E-007"
"A_55_P2133983"	"0.0222441779"	"0.8648753791"
"A_51_P369628"	"0.0344568611"	"0.276211226"
"A_55_P2097259"	"0.149418478"	"0.0004347418"
"A_66_P139586"	"0.0373723881"	"0.9057715409"
"A_30_P01027584"	"0.180827848"	"0.406659764"
"A_51_P151038"	"0.1604045333"	"4.41935894869759E-012"
"A_66_P135435"	"0.0506570866"	"0.556085404"
"A_55_P2136976"	"0.4244299257"	"0.8070004515"
"A_55_P2071829"	"0.1754344496"	"0.1309800979"
"A_55_P1999648"	"0.9203781019"	"1.84492976469638E-005"
"A_51_P193563"	"0.053535867"	"0.3139021826"
"A_66_P123938"	"0.2098245515"	"3.50364165105731E-005"
"A_55_P2064053"	"0.2106261163"	"2.72404106064178E-005"
"A_51_P436447"	"0.1063432119"	"0.0570213767"
"A_66_P108567"	"0.0485516137"	"0.0099984409"
"A_55_P2129488"	"0.0709090961"	"0.480484813"
"A_55_P1965524"	"0.014477347"	"0.7576808642"
"A_55_P2005440"	"0.037239981"	"0.0208790338"
"A_55_P2307621"	"0.1358631993"	"0.0073964136"
"A_30_P01017790"	"0.1129387345"	"0.9530501186"
"A_51_P185135"	"0.0399501831"	"0.0113671842"
"A_55_P1991802"	"0.0767029978"	"0.2730450096"
"A_66_P126138"	"0.1203276772"	"0.0054532091"
"A_52_P436590"	"0.0966958419"	"0.0173761786"
"A_51_P320980"	"0.1407148542"	"4.75065398590505E-005"
"A_51_P379750"	"0.051186214"	"0.1511421811"
"A_55_P2168823"	"0.520033318"	"6.54708976269427E-006"
"A_55_P1970578"	"0.1222078276"	"3.59609829972213E-007"
"A_55_P2093439"	"0.1062632446"	"0.0053060111"
"A_55_P2158067"	"0.1851121498"	"0.8715149609"
"A_30_P01028107"	"0.0467525732"	"0.3886363527"
"A_55_P2156274"	"0.0909741378"	"0.0397402486"
"A_55_P2117966"	"0.2149236116"	"0.9373688473"
"A_55_P2255944"	"0.0738394915"	"0.085561751"
"A_66_P114964"	"0.3280636807"	"0.9175436854"
"A_55_P2008884"	"0.1709512532"	"9.97150771038208E-007"
"A_55_P1957439"	"0.2757204623"	"0.8882217409"
"A_55_P2040245"	"0.05133668"	"0.332411041"
"A_55_P2179453"	"0.0531938373"	"0.0467926886"
"A_51_P467110"	"0.2115638166"	"0.0174177107"
"A_55_P2045693"	"0.2041063394"	"0.3818945701"
"A_30_P01021868"	"0.2650633915"	"0.9335201428"
"A_30_P01017923"	"0.0540518152"	"0.0301422763"
"A_30_P01030787"	"0.109517683"	"0.0015722341"
"A_55_P1966719"	"0.4319846093"	"1.15427304373624E-011"
"A_30_P01031078"	"0.0620519626"	"0.1019466355"
"A_30_P01032256"	"0.0965389144"	"0.0001730275"
"A_55_P2021996"	"0.0846315272"	"0.0165446449"
"A_65_P09031"	"0.1120539395"	"0.1618331643"
"A_55_P2114110"	"0.2260883124"	"0.0007052221"
"A_51_P342535"	"0.60154405"	"1.45239704676185E-008"
"A_55_P2061036"	"0.0703967827"	"0.2010948162"
"A_52_P327615"	"0.0696967845"	"0.0016930617"
"A_55_P1986252"	"0.0458520146"	"0.0013686866"
"A_30_P01026028"	"1.7788443746"	"8.91669656317754E-014"
"A_30_P01028538"	"1.5972285051"	"4.21655638259255E-012"
"A_30_P01021078"	"0.2646543851"	"0.0937978126"
"A_51_P341296"	"0.0408493095"	"0.5570446607"
"A_55_P2072041"	"0.1997837902"	"2.35451352801405E-008"
"A_30_P01018312"	"0.0246393783"	"0.9580616183"
"A_52_P586928"	"0.1047615921"	"0.9522594939"
"A_55_P2004208"	"0.1056116903"	"0.7498422327"
"A_51_P425962"	"0.156103302"	"0.0025089096"
"A_55_P2052181"	"0.0300575693"	"0.0534318894"
"A_55_P2112170"	"0.0296633288"	"0.1390536546"
"A_55_P1967119"	"0.0328965315"	"0.1916749664"
"A_55_P2073134"	"0.0366897613"	"0.4471079634"
"A_55_P2103145"	"0.0603050085"	"0.1519762016"
"A_30_P01021676"	"0.2104318935"	"0.0004704865"
"A_55_P2129911"	"0.0695785136"	"8.90546524097837E-006"
"A_52_P670874"	"0.4423885228"	"1.71269959141507E-010"
"A_52_P134924"	"0.099592802"	"0.1206198744"
"A_51_P487278"	"0.0177053728"	"0.1132876002"
"A_30_P01030491"	"0.0857999218"	"0.8963496837"
"A_55_P2103190"	"0.0349898474"	"0.978695414"
"A_55_P2330545"	"0.1027645269"	"0.3104407548"
"A_55_P2063047"	"0.0191218403"	"0.9107783907"
"A_66_P139032"	"0.0146546318"	"0.9756356121"
"A_66_P107584"	"0.0690752753"	"0.0956311787"
"A_51_P446558"	"0.3560614598"	"1.5177916904839E-005"
"A_55_P1962315"	"0.0905831334"	"3.56235088181508E-006"
"A_55_P1997948"	"0.0428535162"	"0.2063887003"
"A_30_P01028546"	"0.1954839674"	"0.4647783721"
"A_55_P1999167"	"0.0445126739"	"0.3542495512"
"A_55_P1984386"	"0.0696572852"	"0.0323515338"
"A_30_P01032454"	"0.158027063"	"0.635461003"
"A_30_P01028028"	"0.026765942"	"0.7736112412"
"A_30_P01023795"	"0.0553185237"	"0.1836803439"
"A_51_P501312"	"0.13662372"	"1.69745227212814E-005"
"A_55_P2091461"	"8.2997222865"	"8.76647979396484E-019"
"A_30_P01026880"	"0.1279462267"	"0.0608486757"
"A_30_P01021521"	"0.2268594963"	"0.0174758493"
"A_55_P2052690"	"0.3094974749"	"0.000025297"
"A_30_P01033211"	"0.1899667503"	"0.337978697"
"A_30_P01021525"	"0.1325834718"	"0.5345524895"
"A_30_P01019258"	"0.219825296"	"0.7230969901"
"A_52_P371401"	"0.0940827855"	"0.2207452288"
"A_55_P2167025"	"0.442471296"	"8.67943535255343E-008"
"A_55_P1989125"	"0.0350693365"	"0.1011013157"
"A_55_P2151919"	"0.0447138114"	"0.9105402645"
"A_30_P01033350"	"0.1950265306"	"0.9211880682"
"A_52_P622244"	"0.0679816047"	"0.2485028232"
"A_55_P1997747"	"0.1349673021"	"2.0206133114492E-007"
"A_30_P01032889"	"0.0735431586"	"0.9315121086"
"A_55_P2028591"	"0.0968328298"	"0.1457570235"
"A_30_P01018890"	"1.0941439039"	"0.4296752312"
"A_51_P243454"	"0.039150182"	"0.7072181054"
"A_55_P1981595"	"0.2072915122"	"0.7149069953"
"A_55_P1953758"	"0.0593636154"	"0.0293342979"
"A_55_P1970154"	"0.0673167968"	"0.0215280717"
"A_51_P392090"	"0.2818591706"	"1.42225346844574E-010"
"A_30_P01019458"	"0.0550441303"	"0.373271857"
"A_55_P2004137"	"0.1198528614"	"0.0008111469"
"A_30_P01025839"	"0.0754831749"	"0.0012779881"
"A_55_P2205690"	"0.0481724937"	"0.2508804988"
"A_51_P430033"	"0.0934571445"	"0.0032745918"
"A_30_P01017490"	"0.0379962989"	"0.3703760113"
"A_55_P2032718"	"0.3104827145"	"0.00020759"
"A_55_P2083449"	"0.0892868145"	"0.0007466801"
"A_30_P01027272"	"0.0838257576"	"0.033118092"
"A_30_P01024256"	"1.1820832542"	"2.26981818428298E-006"
"A_30_P01024178"	"0.1047964114"	"0.4059282873"
"A_55_P2069989"	"0.2977681341"	"1.87658684721317E-007"
"A_51_P158814"	"0.1634289042"	"0.0820345789"
"A_51_P454666"	"0.0409692415"	"0.0112481634"
"A_30_P01018756"	"0.0481777365"	"0.794173608"
"A_55_P2066234"	"0.0436474102"	"0.1350600658"
"A_51_P322994"	"0.1163666552"	"2.41561752497511E-008"
"A_52_P660922"	"0.0547029227"	"0.0302207337"
"A_55_P2168185"	"0.0537303868"	"0.0291446493"
"A_52_P663413"	"0.5409587578"	"6.29138816105854E-011"
"A_55_P2002113"	"0.0439888209"	"0.0181808713"
"A_55_P2319035"	"0.0988450629"	"0.943947435"
"A_30_P01023276"	"1.2589793674"	"5.04303587614516E-013"
"A_30_P01026125"	"0.1201782142"	"0.9679866573"
"A_55_P2080860"	"0.0198751089"	"0.7967368233"
"A_55_P2023864"	"0.1477841626"	"0.0003788319"
"A_51_P439857"	"0.3753468341"	"6.68604752038844E-010"
"A_30_P01024974"	"0.0762510908"	"0.0886393851"
"A_55_P2189571"	"0.2571187972"	"4.01361301957432E-011"
"A_55_P2351024"	"0.080676371"	"0.2460161877"
"A_30_P01022363"	"0.1192194919"	"0.8821967746"
"A_55_P2108713"	"0.0532835536"	"0.4257456758"
"A_30_P01022449"	"0.2914687924"	"0.0002938913"
"A_51_P459661"	"0.1198672886"	"0.0007614565"
"A_55_P2176871"	"0.0163579765"	"0.5633882302"
"A_55_P1955747"	"0.0080492819"	"0.3266938189"
"A_51_P254912"	"0.0354988729"	"0.0174710018"
"A_55_P2112105"	"0.0911970699"	"0.0015073423"
"A_55_P2081303"	"0.5164862152"	"2.23967680876312E-008"
"A_30_P01026276"	"0.2256204285"	"3.47906900160699E-005"
"A_55_P2054300"	"0.0453742165"	"0.4539538567"
"A_30_P01020909"	"0.1218598493"	"0.5112879819"
"A_51_P475298"	"0.1051484716"	"0.0145042719"
"A_55_P2007693"	"0.2056410876"	"5.32386968006272E-005"
"A_55_P2186446"	"0.0239142922"	"0.0550070165"
"A_55_P2098354"	"0.0734454396"	"0.0714228747"
"A_52_P612137"	"0.4525514577"	"9.86248824668424E-007"
"A_30_P01023369"	"0.0829298057"	"0.0108802419"
"A_55_P2180861"	"0.017494299"	"0.9124122555"
"A_51_P343733"	"0.0457355083"	"0.823735591"
"A_55_P2040748"	"0.0500913043"	"0.0313876648"
"A_55_P1966538"	"0.1799907468"	"0.0015130725"
"A_55_P2158494"	"0.0467332403"	"0.2409650948"
"A_55_P2176248"	"0.0302496203"	"0.1333761139"
"A_55_P2025248"	"12.5736889229"	"5.07395042849775E-021"
"A_51_P226364"	"0.1184560082"	"0.0001057435"
"A_55_P2034345"	"0.3846146305"	"8.9389020515415E-006"
"A_55_P2125778"	"0.2130130333"	"0.0023009067"
"A_51_P476711"	"0.0841003585"	"0.0004824088"
"A_51_P361220"	"0.3322214718"	"0.0001341094"
"A_51_P186899"	"0.5864143986"	"0.0044802163"
"A_51_P296905"	"0.3741251315"	"1.36979429928287E-006"
