ID,logFC,P.Value
gene_14493,0.473636815,0.4767453689
gene_12115,0.28339183,0.5961374916
gene_6116,0.604291492,0.5379422614
gene_12844,0.0895919494,0.5080915451
gene_13305,0.8121044714,0.4729935752
gene_9297,0.4433114449,0.9406803876
gene_16819,0.2885198097,0.4859925251
gene_2118,0.5090345309,0.7502274339
gene_11982,0.4000573418,0.8641065697
gene_2630,0.0323923392,0.6813443753
gene_10728,-0.0274329242,0.5883116079
gene_6854,0.2052326757,0.8115383188
gene_15740,0.2268337321,0.5065559172
gene_5021,0.5662869087,0.4764117477
gene_4409,0.0673672864,0.9773031787
gene_2506,0.1032716586,0.9229098936
gene_1584,0.3242911918,0.5132801742
gene_5978,0.5118584233,0.8064469039
gene_4435,0.4775759218,0.8454375705
gene_12061,0.4758091037,0.4830190288
gene_9843,0.6081359233,0.492388348
gene_15552,0.5239243552,0.825649359
gene_71,0.0595536172,0.4958481845
gene_1486,0.087339203,0.8765185802
gene_2891,0.3696215606,0.9737891744
gene_1691,0.1488335726,0.7606008927
gene_6088,0.2719407525,0.7474215534
gene_13059,0.3435426588,0.6235482227
gene_541,0.1991735532,0.885129763
gene_8414,0.4501833279,0.5751426716
gene_10621,0.4010065837,0.5369805191
gene_14715,-0.0673709645,0.5313600429
gene_15685,0.5559625632,0.8520576503
gene_16238,0.4155740707,0.4906740126
gene_3542,0.2130303901,0.890040691
gene_9407,0.0831286139,0.8660081536
gene_7447,0.4967612037,0.5718995103
gene_11110,0.3090861981,0.9784685395
gene_562,0.1921632962,0.4726481102
gene_2828,0.2245242702,0.6142092048
gene_6787,0.4931113036,0.4692653602
gene_10335,0.2504744979,0.5897715893
gene_12120,0.3563065173,0.6435066618
gene_1592,0.5664734345,0.5965881443
gene_3090,0.044882974,0.7626786779
gene_7972,0.1960231383,0.6715146158
gene_11038,-0.0274372644,0.4734333516
gene_2550,0.1563285097,0.7913298455
gene_3369,0.1880646261,0.5141128765
gene_6256,0.276975632,0.5196445345
gene_9098,0.4933752244,0.6854302536
gene_14930,0.360963764,0.5124908163
gene_12083,0.2047650537,0.5998341511
gene_7300,0.1652912854,0.7192959072
gene_17159,0.4301900252,0.8260898297
gene_7768,0.4862691798,0.987093828
gene_8564,0.170148647,0.9989128357
gene_6839,0.2697804168,0.5956784189
gene_5751,0.5641516324,0.5958737392
gene_1118,0.3060230824,0.7745197367
gene_12049,0.2398163633,0.7344840888
gene_17153,0.1434260297,0.4841731521
gene_1162,0.2269434027,0.4861591974
gene_2306,0.2020819525,0.5316395935
gene_8408,-0.0375551459,0.469946519
gene_16641,0.370249371,0.8754494734
gene_13965,0.4293412511,0.9176263941
gene_14321,0.1153190824,0.5846615143
gene_13177,0.1508574888,0.5758451665
gene_4352,0.3427819395,0.4747570504
gene_15006,0.2325555649,0.7631643021
gene_17002,0.2352342581,0.4701709884
gene_13239,0.5108125378,0.4705851828
gene_16520,-0.0920676733,0.5200852708
gene_820,0.3222667614,0.4702715503
gene_11,0.5004303283,0.4729319526
gene_11192,0.238334132,0.5151818525
gene_4582,0.3943539465,0.4777600517
gene_4736,0.5182265522,0.8279089957
gene_1356,0.4161917913,0.4975738823
gene_6428,0.4033461915,0.9817011332
gene_650,0.35247576,0.7664409934
gene_15190,0.1701011832,0.6598275741
gene_6519,0.0836740281,0.4704907818
gene_5252,0.5588935644,0.5861236671
gene_7363,0.1532324121,0.8541830091
gene_10799,0.1852443185,0.4778899352
gene_6413,-0.0854793653,0.5466650732
gene_6589,0.0822576492,0.4707932666
gene_7655,0.3054833969,0.5216863624
gene_11017,0.1870467075,0.5080975917
gene_2876,0.1777360804,0.4855413572
gene_12465,0.0902897533,0.9961552888
gene_16088,0.0001633333,0.4863970196
gene_13378,0.4161483121,0.4823130664
gene_12772,0.3462127255,0.5062988757
gene_2140,0.3395567449,0.5763266625
gene_10983,0.4338871636,0.8802779928
gene_3711,-0.036946253,0.6466328075
gene_14219,0.3549298318,0.6214637359
gene_14176,0.1266105615,0.4805453567
gene_9295,0.2588491408,0.6978486602
gene_13578,-0.1060193014,0.6070613142
gene_4181,0.4166713898,0.9851643596
gene_6608,0.0564466725,0.7924249009
gene_6475,0.5685190942,0.8215034829
gene_4188,0.5368578288,0.4718031517
gene_8154,0.2477118282,0.9911288884
gene_15362,0.6524202783,0.5665652291
gene_16840,0.3775143077,0.9290048784
gene_6313,0.4054096608,0.9243612376
gene_397,0.146643252,0.5284360689
gene_9239,-0.0571055919,0.5055743417
gene_12953,-0.1277002203,0.4922999691
gene_15614,0.2982215111,0.4855260204
gene_2074,0.489495452,0.9821972601
gene_11697,0.3274622675,0.8551891877
gene_5793,0.0573781211,0.9706950389
gene_6867,0.5567510168,0.5737070301
gene_1577,0.2795561553,0.4796957472
gene_14658,-0.0465802499,0.492027973
gene_14120,0.1265391128,0.6458909946
gene_4068,0.4410675566,0.8371602708
gene_8174,0.3934777299,0.9724966605
gene_17013,0.5547074557,0.6940907574
gene_16857,-0.1630811716,0.4754656414
gene_5408,0.1737151907,0.8099778827
gene_3974,0.2308400857,0.4719009841
gene_13709,0.0682792317,0.9011255442
gene_16853,0.2174219221,0.7468942827
gene_10329,-0.0084801508,0.6748920693
gene_13651,0.2943109645,0.4725410318
gene_5856,0.2871488959,0.7342003193
gene_17216,0.5641176056,0.7619758801
gene_16829,0.2706704532,0.6248209845
gene_3366,0.432247803,0.5009245405
gene_11663,0.4710883954,0.5255843406
gene_17514,0.1682025249,0.8207728456
gene_13807,0.4491823347,0.7936895274
gene_12535,0.326340384,0.6797034922
gene_12315,0.3651672544,0.4782893817
gene_17282,0.4002045843,0.5085398922
gene_15035,-0.0040939792,0.6422747939
gene_10472,0.4423691519,0.7070998878
gene_2128,0.3005388007,0.5652362043
gene_10437,0.2056592122,0.5685767865
gene_4624,0.162428663,0.9538954993
gene_4996,0.1313860641,0.6264144778
gene_3231,0.4727581719,0.9243515518
gene_11015,0.144204108,0.5033360268
gene_14233,0.5963734205,0.5079848553
gene_16736,0.2492965162,0.4997312444
gene_16514,0.4869327254,0.4795226688
gene_5988,0.0909794137,0.8669942629
gene_15720,0.555760716,0.520357703
gene_10994,0.2347728432,0.5138225379
gene_15515,0.2697278481,0.5545422908
gene_11691,0.1165893506,0.4904477738
gene_13565,0.4562823017,0.8757374261
gene_9758,-0.065748232,0.7437459241
gene_167,0.3998334784,0.4745656026
gene_15642,0.5618413018,0.4787193133
gene_4264,0.4384173554,0.5502723934
gene_1144,0.426269948,0.871368977
gene_10729,0.5183118031,0.8291827989
gene_17420,-0.2611661712,0.504864804
gene_764,0.1578750633,0.727148645
gene_12748,0.1427477604,0.8215377435
gene_15406,0.341144617,0.9544953448
gene_558,0.1771850573,0.9556570971
gene_1873,0.4120879398,0.9212060427
gene_11371,0.3433850042,0.7977470501
gene_11421,0.1073346433,0.5048110444
gene_16653,0.1810034296,0.6664027767
gene_15260,0.0990209903,0.4792331166
gene_17346,0.5682597927,0.6115146792
gene_10631,0.2730769224,0.6572302065
gene_4104,0.1857092263,0.7671558522
gene_1938,0.4056970489,0.4775389553
gene_7236,0.2135041083,0.5114305671
gene_35,0.3670421462,0.5757453832
gene_15850,0.4920069927,0.6134962013
gene_1422,0.3518965033,0.4774921148
gene_4612,0.5434780599,0.4896555578
gene_12486,0.4262954886,0.7835081157
gene_16768,0.5569387353,0.4749914977
gene_4310,0.6381771058,0.51766196
gene_7326,-0.1178557111,0.498311385
gene_17429,0.31140877,0.4792287336
gene_10378,-0.0085976117,0.7621725012
gene_324,0.0336892075,0.9453909984
gene_7589,0.3702197267,0.6970803719
gene_11824,0.1021940459,0.9290787263
gene_4770,0.1153058792,0.4851239425
gene_5595,0.6029788089,0.6572347446
gene_8025,0.2354348051,0.5817873125
gene_8791,0.1612642114,0.8133742081
gene_5680,0.1783006002,0.4754390765
gene_834,0.3825810538,0.4826687755
gene_5960,0.4364155972,0.5666143011
gene_15351,0.3113466419,0.9578646361
gene_17655,0.4801410199,0.919298138
gene_10683,0.5077170362,0.7463449134
gene_1458,0.3908526114,0.773837054
gene_10124,0.3898668199,0.5474918855
gene_14670,0.5311711192,0.9295466755
gene_107,0.0447875067,0.5198955517
gene_12590,0.2788575208,0.7520629021
gene_2032,0.1519805806,0.7737990169
gene_10232,0.1298674788,0.5772781206
gene_12837,0.1125501667,0.6110007561
gene_12017,0.3687492427,0.476569857
gene_5567,0.0645546829,0.9529666615
gene_12670,0.1768862276,0.4836355663
gene_1615,0.4858202789,0.6276009162
gene_16270,0.1443278726,0.5110930441
gene_9362,-0.1981082023,0.7212368998
gene_8201,0.1724778579,0.5530173891
gene_2796,-0.0287427785,0.483726278
gene_3209,0.1977856812,0.9301684365
gene_10198,0.6457639112,0.476197879
gene_16013,0.3469598472,0.4762342791
gene_358,0.3751252173,0.6681517768
gene_10875,0.2473907196,0.4765318859
gene_8017,0.5444656922,0.6750763402
gene_3660,0.3160504355,0.5030377165
gene_6613,0.0513830348,0.4819011454
gene_5990,0.0434759736,0.5951180293
gene_7648,0.3959185079,0.9642384767
gene_1614,0.0294905471,0.7751522425
gene_12370,0.2265355881,0.5204282574
gene_6381,0.5402270224,0.6068633305
gene_473,0.4926378286,0.5595505897
gene_3875,0.2935387924,0.4795232447
gene_5395,0.675711155,0.7812747548
gene_1313,0.1502152409,0.9912195948
gene_9899,0.3745468624,0.5055311651
gene_4670,0.0121980347,0.4761767215
gene_14559,0.594971674,0.494687217
gene_2508,0.3334039047,0.9345888875
gene_6740,0.5167791441,0.8657182877
gene_5684,0.2098894171,0.5189351619
gene_14323,0.4253611484,0.7908343526
gene_3196,0.5183779436,0.7718910074
gene_12891,0.3746620838,0.9297803964
gene_575,0.2630531386,0.6367169366
gene_17568,0.0248013152,0.9791247692
gene_4343,0.3443321937,0.819441303
gene_11090,0.3716366838,0.7784797182
gene_8185,0.4858405576,0.5659053327
gene_3946,0.0851871403,0.9711029298
gene_14028,0.3975801167,0.5080510669
gene_113,0.1548107619,0.4774599192
gene_15932,-0.0349855214,0.6047895325
gene_7848,0.1700947714,0.9406417782
gene_1054,-0.068787754,0.5730304403
gene_8474,0.3443104951,0.5164855407
gene_2871,0.5353557403,0.477599262
gene_11254,0.4036864186,0.4784656448
gene_10117,0.0205006428,0.4779340571
gene_15321,0.3812262125,0.9560601165
gene_9573,0.3376339133,0.5107764267
gene_17233,0.1725073401,0.5736070845
gene_13448,0.710675418,0.4849616281
gene_10686,-0.0932478994,0.5989757661
gene_11348,0.2973188812,0.5786189425
gene_17258,0.3409557842,0.6746606058
gene_7891,0.3010117132,0.5667858477
gene_13049,0.2626413858,0.7715432842
gene_17713,0.133548878,0.7983088187
gene_4004,0.0895341612,0.5567743863
gene_13312,0.4411904652,0.8990043781
gene_17031,0.3387513073,0.5952788962
gene_3202,0.2070680752,0.9806850558
gene_585,0.2367458355,0.4951866807
gene_5564,0.1716941898,0.4784251925
gene_15840,0.1639719259,0.6145670878
gene_14466,0.2183975862,0.5855851656
gene_8896,-0.023390037,0.9326026914
gene_2571,0.1210797353,0.9368937038
gene_8401,0.1931607974,0.4800290897
gene_8014,0.3716971274,0.6372004465
gene_8295,0.5391863549,0.6591148517
gene_2698,0.4407494691,0.4780565373
gene_6887,0.5049357184,0.5012754876
gene_4350,0.0200771446,0.5158889269
gene_13380,0.3976685158,0.5115722406
gene_9223,0.0588790571,0.4779368262
gene_5847,0.3482429322,0.4881854393
gene_8888,0.3894414899,0.6251107405
gene_11645,0.1564073491,0.5789241829
gene_7410,0.2542280626,0.6796903278
gene_8168,0.1795244798,0.7090903372
gene_15435,0.6316691156,0.4974521458
gene_766,-0.1934789162,0.5013671065
gene_10675,0.0880835061,0.7647393246
gene_1179,0.0902830968,0.9063116632
gene_14430,0.2336081387,0.536201118
gene_12943,0.2012423882,0.4789695124
gene_5474,0.4386795677,0.7550797415
gene_13111,0.6019590292,0.4998635783
gene_15891,0.2564713785,0.9725904406
gene_4951,0.3406613631,0.7062374871
gene_9962,0.4726058288,0.4787365685
gene_7048,0.2765607321,0.8106283261
gene_15682,0.3623681126,0.9695580592
gene_5315,0.221312927,0.4783425968
gene_5813,0.1287163075,0.4849009123
gene_10388,-0.167915443,0.5486381761
gene_4534,0.430861628,0.7406241438
gene_13280,0.2439208707,0.8952372766
gene_5538,0.4111357282,0.7687769734
gene_17539,0.1740855177,0.4834281618
gene_3469,0.61574254,0.4812833204
gene_4223,0.0776739266,0.488770865
gene_9588,0.2747333302,0.6983173979
gene_4477,0.2582816287,0.4838864744
gene_9645,0.3897962189,0.988348624
gene_12263,0.5346608495,0.499999628
gene_4804,0.269065638,0.4970661522
gene_1885,0.0177687086,0.5438206331
gene_6616,0.203876971,0.6802032562
gene_16708,0.1510123553,0.803788999
gene_6177,0.3740779656,0.482334621
gene_7350,0.1863421486,0.8823954913
gene_162,0.3506644311,0.7477458116
gene_16873,0.1195694211,0.4857724943
gene_14507,0.0643201552,0.7379479539
gene_750,0.0172566833,0.4805892909
gene_7935,0.1523629582,0.5133570809
gene_10011,0.1178545587,0.809491732
gene_7637,0.5757363394,0.6976729369
gene_2426,0.2405589647,0.4826473093
gene_10076,0.1127020857,0.8655459433
gene_9284,0.1650444822,0.6193488854
gene_8610,0.146609869,0.9224083183
gene_6224,0.3163879854,0.4804846201
gene_1778,0.2738371056,0.5045633579
gene_10821,0.5172896127,0.6456174278
gene_884,0.1882178471,0.9574747516
gene_2659,0.0032706822,0.9248807755
gene_8270,-0.0219015555,0.6867865329
gene_1024,0.1201263833,0.504055849
gene_2098,0.3519710917,0.8047281339
gene_9330,0.1556299214,0.6892588358
gene_1703,0.2391012311,0.854499521
gene_9834,0.3645060067,0.5380000179
gene_9187,0.222875246,0.4889294511
gene_10668,0.2721581211,0.8617024375
gene_16985,0.1030349375,0.5120531797
gene_4566,0.242530984,0.4894061709
gene_14350,0.5114019884,0.7803759054
gene_3467,0.5496753442,0.4829094832
gene_8304,-0.1022048694,0.5169972015
gene_6944,0.6021536435,0.4814537534
gene_1034,0.4567404896,0.8378955335
gene_12342,0.4759034786,0.8497170859
gene_11335,0.511950471,0.5100638321
gene_11344,0.0921546784,0.5012419108
gene_1653,0.313450151,0.5632917456
gene_13843,0.0611207582,0.9411994388
gene_5932,0.4213265855,0.5817045787
gene_13228,0.2163111011,0.8240532389
gene_5558,-0.0374473653,0.8246969904
gene_11055,0.1371461636,0.4805137708
gene_5995,0.2183598049,0.4835121694
gene_6128,0.4865929922,0.5312303306
gene_3093,0.3628511659,0.5892579012
gene_5636,-0.047027497,0.4925591167
gene_313,9.78932024410899E-005,0.9413233389
gene_10822,-0.0563787833,0.5737946165
gene_10545,0.2132144067,0.7391641522
gene_4029,-0.0149113534,0.4907663039
gene_11175,-0.1070939573,0.5015168107
gene_2617,0.1972435939,0.4867161885
gene_16880,0.4510153413,0.9888785768
gene_15223,0.2814977355,0.4982300792
gene_10878,0.3814153331,0.4810596261
gene_12636,0.1819906213,0.5479710233
gene_1102,0.5665531583,0.6788286481
gene_12401,0.3893054225,0.4816551893
gene_3066,0.5047249829,0.5590789145
gene_15294,0.1244436598,0.4853155052
gene_17469,0.1626309693,0.867171417
gene_4753,0.3716199691,0.8348314672
gene_15758,0.3719075575,0.6383316721
gene_11766,0.3590813374,0.7507178653
gene_1754,0.6244116443,0.5360085773
gene_11416,-0.0544454614,0.481713271
gene_13115,0.2506434539,0.6006239275
gene_745,0.1729408078,0.4839338168
gene_12712,0.0671771852,0.7570816583
gene_296,0.1780819935,0.7719234376
gene_9027,0.1920520578,0.5785040251
gene_16081,-0.1073853654,0.4890290378
gene_8351,0.4053091673,0.8182723081
gene_4878,0.2209721141,0.8892690756
gene_7968,0.2459800152,0.8604664257
gene_11967,0.2117465399,0.5117025596
gene_12031,0.0998037223,0.5891163394
gene_1119,0.3754470665,0.7356745036
gene_1825,0.09421574,0.6667530623
gene_17023,0.188153344,0.4837148479
gene_8192,0.2582814676,0.8353300261
gene_17122,-0.0719968407,0.5439762491
gene_1397,0.2802860912,0.4938872167
gene_16770,0.4551421666,0.7013908179
gene_12440,0.6328056893,0.538570874
gene_14235,0.2250692921,0.5118640865
gene_7478,0.0949932147,0.5161454974
gene_15761,0.11599215,0.7762332075
gene_15273,0.2477777181,0.4876779606
gene_11640,0.0384510093,0.9880579132
gene_5344,0.3943509966,0.511904588
gene_7914,0.262742168,0.5824807254
gene_10300,0.0518606641,0.4823517011
gene_16496,0.0118518518,0.7748570551
gene_5493,0.167410516,0.4862860124
gene_8753,0.4335351112,0.4986818483
gene_1682,0.3934374798,0.9790821787
gene_11722,0.285573008,0.7160469603
gene_15579,0.1640614816,0.9256538443
gene_4719,0.5953060818,0.6037133272
gene_16311,0.4653064611,0.6939492589
gene_1419,0.0658712551,0.9327726605
gene_1349,0.3674726217,0.8260420224
gene_11039,0.4632308289,0.7193269342
gene_10429,0.4000772735,0.5755468418
gene_12731,0.1549897618,0.4929148857
gene_10596,-0.3327743945,0.7259231813
gene_14784,0.3882379352,0.8382531827
gene_11917,0.0003626814,0.4828036255
gene_4747,0.0037257356,0.796797437
gene_11563,0.5723089369,0.5960714625
gene_5634,0.4304052249,0.8874550459
gene_16627,-0.0127681911,0.602460486
gene_3730,0.318660758,0.6908001603
gene_3303,0.0197911249,0.6123283032
gene_6236,0.0636833117,0.5831351318
gene_5814,0.4117237917,0.7502832317
gene_16257,0.3454869037,0.4850619233
gene_2238,0.1798178184,0.713847495
gene_2155,0.0790427342,0.7667979914
gene_13420,0.0853473417,0.6487814335
gene_2344,0.6352036276,0.5282239081
gene_320,0.1452262412,0.8790497098
gene_16413,0.6201564618,0.6155413094
gene_658,0.4914444347,0.793759678
gene_11639,0.4656146895,0.5025682408
gene_11507,0.314263685,0.5902866274
gene_7096,-0.0496852851,0.491233767
gene_4947,0.1540479536,0.9621365669
gene_5145,0.5199538439,0.8489954029
gene_11246,0.157119206,0.8087597332
gene_8999,0.4060597497,0.4894519728
gene_5332,0.0016560399,0.9546615827
gene_11643,0.3783369448,0.9913848803
gene_10140,-0.3269515318,0.5828555657
gene_16936,-0.0579626965,0.4838502876
gene_13333,0.0082095021,0.6888571505
gene_15298,0.0087224601,0.8089772811
gene_12549,0.3161255476,0.5123669038
gene_10787,0.4747929701,0.5277433291
gene_2254,0.2631219565,0.6754251399
gene_15022,0.1117962182,0.4852230627
gene_4147,-0.1220368913,0.661274397
gene_1284,0.3440408272,0.487105165
gene_3481,0.2615245537,0.710732372
gene_7909,0.117312656,0.4919767232
gene_1410,0.1166525101,0.4848812607
gene_13872,0.0133138583,0.9936331806
gene_12913,0.1444893707,0.5642571287
gene_8439,0.205489366,0.6118519876
gene_3499,-0.0093314319,0.6183728829
gene_7370,0.2318755549,0.5023530604
gene_14681,0.2221483528,0.6532287778
gene_13014,0.3213568277,0.49197469
gene_12726,0.1660194411,0.4953443652
gene_12755,0.4148962582,0.5229087905
gene_2454,0.1529650944,0.5268094347
gene_7984,0.0853360521,0.6297846952
gene_8040,0.1901050925,0.9445311418
gene_9963,0.5531844799,0.5506011593
gene_17164,0.2414532835,0.5228904378
gene_17293,0.1440420481,0.4859212778
gene_13653,-0.0484717145,0.5214584571
gene_14654,0.1051620232,0.5289917397
gene_16696,0.098484995,0.4929611198
gene_6483,-0.0635335143,0.5795204364
gene_1767,0.1969766608,0.502240998
gene_15839,0.5309659632,0.4919596119
gene_14363,-0.0391784015,0.4850344682
gene_6957,0.2197652951,0.622152789
gene_7026,0.2620401088,0.5413579026
gene_13735,0.3096952077,0.4941445074
gene_13839,0.6164139151,0.4998763574
gene_14139,-0.1409479399,0.5141605399
gene_8034,0.3990342605,0.829313542
gene_1720,0.34592509,0.4990600657
gene_5845,0.4026397352,0.5183970602
gene_13580,0.2051982244,0.4910953892
gene_5572,0.4502582985,0.4859933636
gene_7870,0.1549553075,0.4879504538
gene_6366,-0.0115782679,0.8666113166
gene_7948,0.3010101398,0.4984690178
gene_9131,0.3651274066,0.7445645275
gene_1842,-0.1270928118,0.5392240992
gene_12589,0.4128696639,0.9134439591
gene_10548,-0.0218510715,0.7824252564
gene_3811,0.1046955678,0.5490505091
gene_12276,0.2202015782,0.8863218695
gene_14793,0.0810059707,0.48608125
gene_11731,0.3290818752,0.598245131
gene_2593,0.3845088602,0.6932990272
gene_5086,-0.1156976346,0.4986326444
gene_8210,0.0423115727,0.4863002215
gene_13531,0.0710769922,0.5725847839
gene_7966,0.3452361467,0.4861205063
gene_13907,0.0613771835,0.5210171679
gene_3233,0.2491957183,0.6737597261
gene_9759,0.2571989602,0.5612608536
gene_15491,0.1024523667,0.4867855996
gene_8485,-0.0618218522,0.4893845229
gene_17758,0.4077053603,0.762381021
gene_5217,0.2977068407,0.5334845905
gene_12637,0.0602714242,0.852272802
gene_11969,0.2590303798,0.4875703209
gene_6344,0.4392401266,0.4874671656
gene_8795,0.023093484,0.4925642276
gene_3018,0.571612107,0.6086306502
gene_5127,0.1708783609,0.9690180159
gene_1469,-0.1142786184,0.497828525
gene_6354,0.1643256955,0.536809884
gene_10941,0.1279856896,0.5625409466
gene_13800,0.2735021765,0.593203347
gene_3892,0.3799842983,0.8695128497
